factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
072GV0-E,"Navios South American Logistics, Inc.",UY,,16002452.0,Petroleum Transportation,['Business and Public Services'],False,,,,,,,,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
072NLQ-E,"D&L Industries, Inc.",PH,,194534903.0,Materials,"['Unclassifiable', 'Industrial and Materials']",False,167.228454495095,8.1108463027051,78.9322544560281,12.939128613852,1.50597908093297,USD,2022-12-31 00:00:00,,2022-07-28 00:00:00,factset_revere_relationship,historical,0
0087KB-E,BrasilAgro Cia Brasileira de Propriedades Agricolas,BR,,20141014.0,Agriculture,"['Consumer', 'Finance']",False,157.037,-8.20252551946357,43.0725593513185,5.0587932925829,1.99320854470377,BRL,2022-12-31 00:00:00,,2022-11-07 00:00:00,factset_revere_relationship,historical,1
05LC09-E,Trevisa Investimentos SA,BR,,20140835.0,Transportation and Logistics,"['Business and Public Services', 'Finance', 'Industrial and Materials', 'Consumer']",False,8.938836,-42.6814296626541,0.0,-17.6437880918552,,HKD,2014-12-31 00:00:00,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
05WLR1-E,Zaklady Tluszczowe Kruszwica SA,PL,,22434599.0,Animal Feed,['Consumer'],False,932.694,3.95735364438926,8.70669603147044,7.93027119380021,2.30381189485441,PLN,2021-03-31 00:00:00,,2022-12-01 00:00:00,factset_revere_relationship,historical,1
05J08C-E,PT Astra Agro Lestari Tbk,ID,,21998263.0,Crop Production,"['Consumer', 'Unclassifiable']",False,341.190940310859,9.61527671978132,18.6947061564228,7.14708762247828,3.60001344414032,USD,2022-12-31 00:00:00,10.02,2022-04-03 00:00:00,factset_revere_relationship,historical,0
009D3P-E,Cosan Ltd.,BR,,1869423.0,Business and Public Services,"['Industrial and Materials', 'Business and Public Services', 'Energy', 'Unclassifiable', 'Finance', 'Consumer']",False,1070.73854460807,3.87202232126807,958.7554569465,3.53821599209885,2.23715719047784,USD,2020-09-30 00:00:00,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
05JH2X-E,Belships ASA,NO,,194505795.0,Shipping Infrastructure and Services (Ports),"['Business and Public Services', 'Unclassifiable']",False,208.286,12.7032061684415,235.303608153237,20.0274466253258,1.45240263786834,USD,2022-12-31 00:00:00,,2022-05-23 00:00:00,factset_revere_relationship,historical,0
06GYH4-E,"Rand Logistics, Inc.",US,,1831226.0,Transportation and Logistics,['Business and Public Services'],False,371.54,3.04946977445228,383.196399228406,3.56660836787337,1.80317087910135,EUR,2022-12-31 00:00:00,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
001MSF-E,Cresud SA,AR,,231056.0,Developers,"['Consumer', 'Unclassifiable', 'Finance', 'Business and Public Services']",False,199.975629375705,20.0357395939242,159.227129971003,12.0148579774225,1.00391249963638,USD,2022-12-31 00:00:00,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
0678YV-E,"Navios Maritime Holdings, Inc.",KY,,1773871.0,Shipping Infrastructure and Services (Ports),['Business and Public Services'],False,52.6210000001639,21.3887991486289,783.678176438158,-1.95068128534686,1.36812438000056,USD,2022-12-31 00:00:00,,2021-06-25 00:00:00,factset_revere_relationship,historical,0
000RD2-E,Norfolk Southern Corp.,US,,7341.0,Transportation and Logistics,['Business and Public Services'],False,3237.0,24.3744207599629,126.647294431791,11.701727687763,0.757644394110985,USD,2022-12-31 00:00:00,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
05J21M-E,Raisio Oyj,FI,,240840.0,Textile Mill Products,[],False,56.7149604277451,8.9928057553957,10.2320273868391,2.41000623659586,4.23837209302326,USD,2022-12-31 00:00:00,,,,historical,1
001H5Q-E,Canadian Pacific Railway Ltd.,CA,,1798.0,Canada,['Business and Public Services'],False,1813.47770442597,51.6246953696181,51.0543640384714,6.39616244910352,0.587924058512293,USD,2022-12-31 00:00:00,,2021-03-03 00:00:00,factset_revere_relationship,historical,0
003N1B-E,Burcon NutraScience Corp.,CA,,194515265.0,Specialty and Performance Chemicals,['Industrial and Materials'],False,0.118742277343498,-10113.2997531109,72.467283930384,-128.912496047675,3.63324439474347,USD,2022-12-31 00:00:00,,2022-08-10 00:00:00,factset_revere_relationship,historical,1
