factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
08NH1K-E,"Nantong Jianghai Capacitor Co., Ltd.",CN,,194514741.0,Industrial and Materials,['Technology'],False,278.35551562,11.5651776823232,3.64692570376745,7.90475312522172,4.83834936394019,CNY,2015-12-31 00:00:00,,2015-08-26 00:00:00,factset_revere_relationship,future_new,1
003Y5N-E,Xplore Technologies Corp.,US,,32211588.0,Oil And Gas Extraction,[],False,27.0230000000468,2.90863338637457,0.0,0.856192851204046,1.83167927680063,USD,2015-12-31 00:00:00,,,,future_new,1
06H81G-E,"Hill International, Inc.",US,,1799806.0,"Consulting, Planning and Design",['Business and Public Services'],False,189.754,-0.587075898268284,127.212663092595,2.61260276451142,2.03841367932442,USD,2015-12-31 00:00:00,,2015-04-17 00:00:00,factset_revere_relationship,historical,0
05HZJ9-E,Konecranes Oyj,FI,,22434531.0,Coal Mining,[],False,666.558911593442,2.06896551724138,62.2943627988594,5.21379893186034,1.16599190283401,USD,2015-12-31 00:00:00,,2014-03-05 00:00:00,factset_revere_relationship,historical,1
001CJ0-E,"Steel Dynamics, Inc.",US,,9634.0,Steel Mills and Products,['Industrial and Materials'],False,1591.046,-15.9165102706019,96.8253855709929,-2.33774746995629,4.74124493265333,USD,2015-12-31 00:00:00,,2015-03-10 00:00:00,factset_revere_relationship,historical,0
06S1MZ-E,"Nasdaq, Inc.",US,,18750.0,Securities Sales and Trading,"['Finance', 'Technology', 'Consumer']",False,865.0,17.1098265895954,42.1465501871991,5.32371416132844,,USD,2015-12-31 00:00:00,,,,future_new,1
002M71-E,"Plug Power, Inc.",US,,231070.0,Alternative Fuels,"['Business and Public Services', 'Industrial and Materials']",False,38.431,-65.5720642189899,13.8288492243167,-36.8130919359506,3.07287032267129,USD,2015-12-31 00:00:00,,,,future_new,1
05HWR8-E,Amec Foster Wheeler Ltd.,GB,,1580119.0,"Consulting, Planning and Design","['Business and Public Services', 'Energy']",False,,,,,,,,,2014-03-19 00:00:00,factset_revere_relationship,historical,0
0025RW-E,"CEB, Inc.",US,,21763.0,Technology,"['Business and Public Services', 'Technology']",False,242.935,7.51517895733427,1285.26684525036,15.7291127470105,0.745464314854493,USD,2015-12-31 00:00:00,,2014-03-24 00:00:00,factset_revere_relationship,historical,0
060T29-E,"Koppers Holdings, Inc.",US,,1774302.0,Rail Equipment,['Industrial and Materials'],False,363.7,-24.1132801759692,,-9.25949774629749,1.58395721925134,USD,2015-12-31 00:00:00,,2010-03-04 00:00:00,factset_revere_relationship,historical,1
0013CH-E,Westinghouse Air Brake Technologies Corp.,US,,11107.0,Commercial Transportation Equipment,['Industrial and Materials'],False,832.849,12.1839613183182,40.9345807589637,16.8273215337659,2.42555086224533,USD,2015-12-31 00:00:00,,2014-02-28 00:00:00,factset_revere_relationship,historical,1
000N2G-E,"Waterman Logistics, Inc.",US,,5436.0,Dry Bulk,['Business and Public Services'],False,57.533,-291.689986616377,181.632534865403,-62.6694311577207,0.491378397905229,USD,2015-12-31 00:00:00,,2013-05-30 00:00:00,factset_revere_relationship,historical,1
07M3M7-E,Expobank AD,RS,,22446358.0,Banking,['Finance'],False,397.41,-144.908532749553,306.996941585982,-8.31338630411772,0.798573305225407,RSD,2015-12-31 00:00:00,,,,random_noise,0
006S45-E,"FreightCar America, Inc.",US,,1725233.0,Industrial Manufacturing,"['Industrial and Materials', 'Finance']",False,203.299,5.73244334699138,0.0,14.6632365619655,3.86842068994032,USD,2015-12-31 00:00:00,36.0,2015-03-30 00:00:00,factset_revere_relationship,historical,1
000N1N-E,International Business Machines Corp.,US,,5179.0,Information Technology (IT) Consulting,['Technology'],False,22059.0,20.2185049186273,279.687280886271,28.2420322935159,1.24030464851615,USD,2015-12-31 00:00:00,,2014-03-12 00:00:00,factset_revere_relationship,historical,0
