factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
06XPXD-E,Brigade Enterprises Ltd.,IN,,22441393.0,Consumer,"['Consumer', 'Finance']",False,6446.3,-2.50065929292773,,,,INR,2020-12-31 00:00:00,,2016-01-20 00:00:00,factset_revere_relationship,historical,1
0CKQCC-E,"Shenzhen Fenda Technology Co., Ltd.",CN,,194531158.0,Other Small Home Appliances,"['Technology', 'Consumer', 'Unclassifiable', 'Industrial and Materials', 'Healthcare']",False,1020.27989934,0.463482179062724,61.1518621934717,39.7336214427143,1.26619744257877,CNY,2020-12-31 00:00:00,,2018-08-23 00:00:00,factset_revere_relationship,historical,1
0JYTPM-E,Aston Martin Lagonda Global Holdings Plc,GB,,131247427.0,Spectator Sports and Performing Arts,"['Consumer', 'Industrial and Materials']",False,,,,,,,,,2020-03-19 00:00:00,factset_revere_relationship,historical,0
060S00-E,R.S. Public Co. Ltd.,TH,,194504347.0,Personal Care and Cleaning Products,"['Consumer', 'Unclassifiable', 'Business and Public Services']",False,1018.042621,10.0758657726178,61.2477417597716,23.5401063415442,0.679202456001065,THB,2020-12-31 00:00:00,,2016-04-27 00:00:00,factset_revere_relationship,historical,1
089DQ9-E,Sands China Ltd.,MO,,194522330.0,Property Owners,"['Consumer', 'Finance']",False,,,,,,,,,2020-06-03 00:00:00,factset_revere_relationship,historical,0
006LH5-E,"InvenSense, Inc.",US,,194528776.0,Specialty,['Technology'],False,79.81,-20.6528004009523,44.5917655268667,-13.6122828374336,8.92664618738543,USD,2016-12-31 00:00:00,,2018-03-03 00:00:00,factset_revere_relationship,historical,1
002L85-E,Lionbridge Technologies LLC (Delware),US,,224164.0,Enterprise Solutions,"['Business and Public Services', 'Technology']",False,61.967,8.23825584585344,6.37435147000133,-4.04275746075762,5.51780653111522,USD,2020-12-31 00:00:00,,2016-03-18 00:00:00,factset_revere_relationship,historical,1
05HKBD-E,Métropole Télévision SA,FR,,1923516.0,Stations,"['Consumer', 'Unclassifiable']",False,9088.0,10.8384683098592,96.8696250429997,6.12679014185646,,EUR,2017-12-31 00:00:00,,2020-04-23 00:00:00,factset_revere_relationship,historical,0
000F2F-E,"CA Technologies, Inc.",US,,138854480.0,Primary Metal Industries,[],False,895.0,14.1899441340782,33.6876740065806,4.28419936373277,2.55087719298246,USD,2018-09-30 00:00:00,,,,historical,0
00791K-E,"Aimia, Inc.",CA,,272266.0,Additives,"['Finance', 'Business and Public Services']",False,0.7,428.571428571429,0.0,-2.57116620752984,,CAD,2020-12-31 00:00:00,,2018-05-09 00:00:00,factset_revere_relationship,historical,1
