factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
06XPXD-E,Brigade Enterprises Ltd.,IN,,22441393.0,Consumer,"['Finance', 'Consumer']",False,4239.1,11.5236724776486,,,,INR,2017-12-31 00:00:00,,2016-01-20 00:00:00,factset_revere_relationship,historical,0
00CG00-E,Thruvision Group Plc,GB,,194509951.0,Hardware,"['Technology', 'Industrial and Materials']",False,,,,,,,,,2017-10-24 00:00:00,factset_revere_relationship,future_new,1
0031TP-E,"FormFactor Beaverton, Inc.",US,,228073.0,Back End,['Technology'],False,34.803,5.72364451340402,0.0,11.020448823604,5.09868667917448,USD,2016-03-31 00:00:00,,2015-05-04 00:00:00,factset_revere_relationship,historical,1
068G7G-E,"HANA MICRON, Inc.",KR,,22444143.0,Assembly,['Technology'],False,6149.783266,8.34131712959785,14.6842892447676,15.8597744106829,2.99075322963989,THB,2017-12-31 00:00:00,,2016-08-09 00:00:00,factset_revere_relationship,historical,0
062H1C-E,Chilisin Electronics Corp.,TW,,22434726.0,Ferrite,"['Technology', 'Unclassifiable']",False,3309.399,10.8158611276549,108.20435781037,12.8085373920802,1.58951490595202,TWD,2017-12-31 00:00:00,,2015-10-19 00:00:00,factset_revere_relationship,historical,1
06VDQ2-E,"Marketo, Inc.",US,,28460910.0,Primary Metal Industries,[],False,65.995,-31.4554132888855,1.71154893322113,-80.5798385615335,1.24557084450697,USD,2016-06-30 00:00:00,,2016-04-06 00:00:00,factset_revere_relationship,historical,0
07BQT5-E,Avigilon Corp.,CA,,194529511.0,Technology,['Technology'],False,120.733,11.2181425128175,29.085276373716,9.49791821386446,1.88714847517994,USD,2017-12-31 00:00:00,,2017-04-07 00:00:00,factset_revere_relationship,future_new,1
000HL6-E,"Diodes, Inc.",US,,3197.0,Semiconductors,['Technology'],False,268.43,-11.418619379354,32.4925676845812,-0.159059705990691,2.67971613759397,USD,2017-12-31 00:00:00,,2016-04-07 00:00:00,factset_revere_relationship,historical,1
000DXK-E,"Cohu, Inc.",US,,2409.0,Technology,['Technology'],False,84.09,8.19954810322274,3.10040783006043,12.5189223922061,3.48831318094925,USD,2017-12-31 00:00:00,,2013-04-09 00:00:00,factset_revere_relationship,historical,1
05JC65-E,SYZYGY AG,DE,,1908839.0,Business and Public Services,['Business and Public Services'],False,15.296,6.61610878661088,9.15927633912735,8.98627472171188,1.44615559685923,EUR,2017-12-31 00:00:00,,2016-07-15 00:00:00,factset_revere_relationship,historical,1
001Y70-E,"Taiwan Semiconductor Manufacturing Co., Ltd.",TW,,9918.0,Technology,['Technology'],False,9217.01980483865,35.7655226512903,14.0578110459639,22.0981430745557,2.38970489760603,USD,2017-12-31 00:00:00,,2005-07-20 00:00:00,factset_revere_relationship,historical,1
