factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
0CV6B3-E,Elastic NV,US,,8552389.0,Business Intelligence,['Technology'],False,,,,,,,,,,,future_new,1
0C1BCZ-E,Cambium Networks Corp.,US,,34447588.0,Microwave Radios,"['Technology', 'Unclassifiable']",False,,,,,,,,,2019-06-26 00:00:00,factset_revere_relationship,historical,1
05L5X1-E,Parsons Corp.,US,,1505332.0,Road,['Technology'],False,,,,,,,,,2020-04-28 00:00:00,factset_revere_relationship,future_new,1
003Y5N-E,Xplore Technologies Corp.,US,,32211588.0,Oil And Gas Extraction,[],False,20.3400000001021,-3.13667649950836,46.7679603633361,1.00743825242951,1.52915578764143,USD,2018-03-31 00:00:00,,2016-10-06 00:00:00,factset_revere_relationship,historical,1
003S48-E,"Stella-Jones, Inc.",CA,,271925.0,Construction Wood Products,['Industrial and Materials'],False,409.036464989866,6.37898686679175,54.260742898762,9.90019803886988,6.05045871559636,USD,2020-12-31 00:00:00,,2020-03-30 00:00:00,factset_revere_relationship,historical,0
0J9K0X-E,"Infrastructure & Energy Alternatives, Inc.",US,,123439723.0,Alternative Energy Infrastructure,"['Business and Public Services', 'Finance']",False,391.906,-0.355187213260323,,-0.922547592491067,1.26393327737176,USD,2020-12-31 00:00:00,,2020-04-08 00:00:00,factset_revere_relationship,historical,0
00CJBZ-E,"Thermon Group Holdings, Inc.",US,,194527716.0,Industrial Cooling and Heating Systems,['Industrial and Materials'],False,79.604,7.75714788201598,48.0475891902145,-0.187211307562977,4.26286488392377,USD,2020-12-31 00:00:00,,2020-02-06 00:00:00,factset_revere_relationship,historical,0
0010NQ-E,AspenTech Corp.,US,,943.0,Manufacturing,['Technology'],False,233.718,55.2597574855167,51.7848079592498,35.8379691202482,4.94140556147758,USD,2020-12-31 00:00:00,,2019-10-17 00:00:00,factset_revere_relationship,historical,0
05HZJ9-E,Konecranes Oyj,FI,,22434531.0,Coal Mining,[],False,1116.84404370916,5.82835183603756,94.2673107890499,5.82593520595912,1.37466082237529,USD,2020-12-31 00:00:00,,2019-03-13 00:00:00,factset_revere_relationship,historical,0
0647CC-E,"ORBCOMM, Inc.",US,,1815681.0,United States,"['Technology', 'Business and Public Services']",False,63.813,-23.1457539999687,112.73527290214,-7.29828907374734,2.21516886835427,USD,2020-12-31 00:00:00,,2018-04-04 00:00:00,factset_revere_relationship,historical,1
002M71-E,"Plug Power, Inc.",US,,231070.0,Alternative Fuels,"['Unclassifiable', 'Industrial and Materials', 'Business and Public Services']",False,83.359,-612.580525198239,38.306750406805,-46.7108005528619,7.20971731289855,USD,2020-12-31 00:00:00,,2018-04-26 00:00:00,factset_revere_relationship,historical,1
006S45-E,"FreightCar America, Inc.",US,,1725233.0,Industrial Manufacturing,"['Industrial and Materials', 'Finance']",False,60.59,-23.7382406337679,280.214447322687,-63.0432753864474,1.70034715877946,USD,2020-12-31 00:00:00,,2020-03-06 00:00:00,factset_revere_relationship,historical,0
000N2G-E,"Waterman Logistics, Inc.",US,,5436.0,Dry Bulk,['Business and Public Services'],False,53.801,-15.7134625750451,145.322922789889,-67.3718888202051,0.332125583605916,USD,2016-03-31 00:00:00,,2013-05-30 00:00:00,factset_revere_relationship,historical,1
0801VG-E,General Motors Co.,US,,20517312.0,Cars,"['Consumer', 'Industrial and Materials', 'Unclassifiable', 'Finance']",False,37518.0,7.58569220107682,246.662225183211,5.64499837509771,1.01268927543486,USD,2020-12-31 00:00:00,,2020-02-11 00:00:00,factset_revere_relationship,historical,0
060T29-E,"Koppers Holdings, Inc.",US,,1774302.0,Rail Equipment,"['Business and Public Services', 'Industrial and Materials']",False,393.1,4.75705927244976,257.067603160667,7.68202784842868,1.93255734337556,USD,2020-12-31 00:00:00,,2019-03-26 00:00:00,factset_revere_relationship,historical,1
0GY7QV-E,GMéxico Transportes SAB de CV,MX,,106673689.0,Transportation and Logistics,"['Business and Public Services', 'Consumer']",False,542.836522710455,12.357833332945,65.6757214958212,6.49714195687205,1.35263717770823,USD,2020-12-31 00:00:00,,2020-07-08 00:00:00,factset_revere_relationship,future_new,1
0617H2-E,Ballance Agri-Nutrients Ltd.,NZ,,6888827.0,Textile Mill Products,[],False,,,,,,,,,,,random_noise,0
000HKB-E,"Digi International, Inc.",US,,3170.0,Machinery Manufacturing,"['Technology', 'Industrial and Materials']",False,73.146,-0.419708528149181,17.9010809179064,1.71696217725416,2.47843288337013,USD,2020-12-31 00:00:00,,,,future_new,1
000CS1-E,"Berkshire Hathaway, Inc.",US,,1319.0,New Car Dealers,"['Industrial and Materials', 'Finance', 'Consumer', 'Business and Public Services', 'Unclassifiable', 'Energy']",False,64381.0,55.6608316118109,27.6114485833687,7.89593652945355,4.28072825408334,USD,2020-12-31 00:00:00,,,,future_new,1
