factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
0031LT-E,Wipro Ltd.,IN,,228678.0,"Design, Integration, and Implementation","['Technology', 'Consumer', 'Industrial and Materials']",False,154705.0,15.8740829320319,20.6984475237838,16.891898246109,2.44545854664227,INR,2019-12-31 00:00:00,,2019-09-19 00:00:00,factset_revere_relationship,historical,0
0B0W18-E,"Fujian Rongji Software Co., Ltd.",CN,,194518114.0,Software,"['Technology', 'Unclassifiable']",False,282.7753911,9.16632608275084,36.2296496220451,3.32713675083534,1.69271720422252,CNY,2019-12-31 00:00:00,,2016-08-02 00:00:00,factset_revere_relationship,historical,1
00D4Q0-E,"Interactive Intelligence Group, Inc.",US,,226530.0,Technology,['Technology'],False,110.407,-4.91544920159048,70.1158345221113,-10.8673392308596,1.88459793827245,USD,2016-09-30 00:00:00,,2015-03-30 00:00:00,factset_revere_relationship,historical,1
05V9QS-E,Next 15 Group Plc,GB,,194511443.0,Marketing and Advertising Agencies/Networks,['Business and Public Services'],False,6267.981,0.0926933250116744,167.285420857265,2.61839507470882,1.51281191607187,JPY,2019-12-31 00:00:00,,2017-09-05 00:00:00,factset_revere_relationship,historical,1
06VDQ2-E,"Marketo, Inc.",US,,28460910.0,Primary Metal Industries,[],False,65.995,-31.4554132888855,1.71154893322113,-80.5798385615335,1.24557084450697,USD,2016-06-30 00:00:00,,2013-05-22 00:00:00,factset_revere_relationship,historical,1
001Y2B-E,"Sonic Foundry, Inc.",US,,9417.0,Business Communications Equipment,['Technology'],False,8.015,-10.2308172177168,,,0.749579478553406,USD,2019-12-31 00:00:00,,2018-02-27 00:00:00,factset_revere_relationship,historical,0
008LX6-E,Mulesoft LLC,US,,1897805.0,IT Infrastructure,['Technology'],False,88.714,-28.2796401920779,0.0,-58.5826771653543,1.3540688228019,USD,2017-12-31 00:00:00,,2018-03-08 00:00:00,factset_revere_relationship,historical,1
0022S1-E,"Harte-Hanks, Inc.",US,,4834.0,Marketing and Advertising Agencies/Networks,"['Business and Public Services', 'Technology', 'Consumer']",False,6724.78932274242,5.84458347053012,87.1746031746032,8.98571648109811,1.19723257051623,USD,2019-12-31 00:00:00,,2019-04-15 00:00:00,factset_revere_relationship,historical,1
005YPB-E,"TechTarget, Inc.",US,,1630368.0,Media,"['Consumer', 'Business and Public Services']",False,35.89,11.3764279743661,35.6029055056848,9.3777872867769,5.33018350301774,USD,2019-12-31 00:00:00,,2018-03-26 00:00:00,factset_revere_relationship,historical,1
003K82-E,Silicom Ltd.,IL,,249358.0,Network Adapters/Network Interface Cards (NICs),['Technology'],False,25.5070000000281,9.49935311875172,2.32195577051736,6.3231047210212,4.1944022482151,USD,2019-12-31 00:00:00,,2014-04-25 00:00:00,factset_revere_relationship,historical,1
002VMC-E,"iPass, Inc.",US,,215694.0,United States,['Business and Public Services'],False,8.48,-76.4858490566038,,,0.537008975405059,USD,2018-12-31 00:00:00,,2018-05-08 00:00:00,factset_revere_relationship,historical,0
004GKQ-E,Intercede Group Plc,GB,,1779826.0,Software,['Technology'],False,,,,,,,,,2019-10-21 00:00:00,factset_revere_relationship,historical,0
002WDD-E,Marvell Technology Group Ltd.,BM,,243799.0,Peripheral,['Technology'],False,662.47,-12.4535450661917,31.2631160880726,-4.80153869969288,2.88265638226675,USD,2019-10-31 00:00:00,,2019-05-31 00:00:00,factset_revere_relationship,historical,0
0DJGPJ-E,OUE Commercial Real Estate Investment Trust,SG,,9685838.0,Real Estate Investment and Services,"['Finance', 'Consumer']",False,66.6423657094687,77.2779306549257,73.7108072777625,2.3743009508561,,USD,2019-12-31 00:00:00,,2019-05-24 00:00:00,factset_revere_relationship,historical,0
0726TN-E,ATA Creativity Global,CN,,1890675.0,Consumer Products and Services,"['Consumer', 'Technology']",False,,,,,,,,,2018-11-19 00:00:00,factset_revere_relationship,historical,1
05J42D-E,ISG Ltd.,GB,,194507912.0,Specialty Contractors,['Business and Public Services'],False,,,,,,,,,2019-05-24 00:00:00,factset_revere_relationship,future_new,0
0JF2TT-E,"Pluralsight, Inc.",US,,124446913.0,Educational Services,['Consumer'],False,88.811,-36.0056749726948,266.222367953657,-28.9077423638948,1.8967844424641,USD,2019-12-31 00:00:00,,2019-03-04 00:00:00,factset_revere_relationship,future_new,1
05HZ0X-E,OUE Ltd.,SG,,1715863.0,Communications,[],False,158.227388119202,32.0737310097681,98.5866728074756,3.67381464566415,0.720958417987941,USD,2019-12-31 00:00:00,,,,future_new,1
05ZZYQ-E,AdEPT Technology Group Plc,GB,,194519590.0,Equipment Sales,"['Technology', 'Business and Public Services']",False,,,,,,,,,,,future_new,1
0GNKWD-E,2CRSI SA,FR,,100826047.0,Business/Personal,"['Finance', 'Technology', 'Unclassifiable']",False,,,,,,,,,,,future_new,1
0DF8QQ-E,Learning Technologies Group Plc,GB,,194528166.0,Primary Metal Industries,[],False,,,,,,,,,,,future_new,1
078R13-E,The ReThink Group Ltd.,GB,,194513421.0,Administrative Services,"['Business and Public Services', 'Technology']",False,201.842172,3.05558840300232,124.982718126903,,0.895145762044087,BDT,2019-12-31 00:00:00,,2019-08-14 00:00:00,factset_revere_relationship,future_new,0
002WCF-E,Pareteum Corp.,US,,194507605.0,Software,"['Technology', 'Business and Public Services']",False,16.083,-156.183547845551,2.47758598036701,-44.402688410207,0.479450349754798,USD,2019-09-30 00:00:00,,2019-05-02 00:00:00,factset_revere_relationship,future_new,1
063CBM-E,"Brightcove, Inc.",US,,1800624.0,Design/Engineering,['Technology'],False,47.603,-14.0999516837174,24.1153218299313,-28.0021478157481,0.762946821827623,USD,2019-12-31 00:00:00,,2017-02-27 00:00:00,factset_revere_relationship,future_new,1
0DY45L-E,BigTinCan Holdings Ltd.,AU,,68066122.0,Technology,['Technology'],False,,,,,,,,,,,future_new,1
05HZMJ-E,Cegedim SA,FR,,222309.0,Technology,"['Technology', 'Unclassifiable']",False,122.501,-8.25462649284496,131.057426119913,-7.19789871868984,1.13346724792526,EUR,2016-12-31 00:00:00,,2019-06-26 00:00:00,factset_revere_relationship,future_new,1
0JY9HN-E,"Life Biosciences, Inc.",US,,130971988.0,Oil And Gas Extraction,[],False,,,,,,,,,,,random_noise,0
000Q07-E,Microsoft Corp.,US,,123341907.0,Consumer,"['Consumer', 'Technology', 'Unclassifiable']",False,36906.0,31.5639733376687,79.1461188458709,24.5313511808234,2.80137491616365,USD,2019-12-31 00:00:00,,,,future_new,1
064DQV-E,"QuinStreet, Inc.",US,,1729543.0,Business Services,['Business and Public Services'],False,118.101,1.31158923294468,6.34879912430357,3.08788494359937,1.82524905696876,USD,2019-12-31 00:00:00,,,,future_new,1
001K11-E,Check Point Software Technologies Ltd.,IL,,2154.0,Software,['Technology'],False,543.8000000006,50.0735564545788,0.0,22.4931138539164,1.52803035727071,USD,2019-12-31 00:00:00,,2019-07-30 00:00:00,factset_revere_relationship,future_new,1
05LDMT-E,"Z-KAT, Inc.",US,,21786668.0,Apparel & Other Finished Prods Made From Fabrics & Similiar Materials,[],False,,,,,,,,,,,random_noise,0
0MYDYJ-E,Mudrick Capital Acquisition Corp. II,US,,166897115.0,Blank Check/SPAC/Shell Companies,['Finance'],False,,,,,,,,,,,random_noise,0
0L9NFT-E,Shanghai Xingcheng Investment Management Co. Ltd.,CN,,144996045.0,Communications,[],False,,,,,,,,,,,random_noise,0
