factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
002NXM-E,"Zhone Technologies, Inc.",US,,234064.0,Hardware,['Technology'],False,,,,,,,,,2016-09-13 00:00:00,factset_revere_relationship,historical,0
00151C-E,"Bogen Communications International, Inc.",US,,1488.0,Hardware,['Technology'],False,14.625,7.79487179487179,28.030303030303,12.5904297045237,1.35995128740431,USD,2012-09-30 00:00:00,,2015-09-11 00:00:00,factset_revere_relationship,historical,1
001187-E,Winland Holdings Corp.,US,,11172.0,Security,"['Technology', 'Finance']",False,0.917,3.16248636859324,0.0,5.79710144927536,5.61803713527851,USD,2016-12-31 00:00:00,,2015-05-19 00:00:00,factset_revere_relationship,historical,1
0016M8-E,"Polycom, Inc.",US,,8185.0,Software,['Technology'],False,287.471,-3.47756817209388,21.4489079581238,1.67099671187192,2.72784882362212,USD,2016-06-30 00:00:00,,2012-02-21 00:00:00,factset_revere_relationship,historical,1
08PBCF-E,"Hangzhou Hikvision Digital Technology Co., Ltd.",CN,,20264911.0,Oil And Gas Extraction,[],False,10690.02529425,24.0626601628679,24.3252515615156,30.3514068811006,3.01450585755006,CNY,2016-12-31 00:00:00,,,,historical,1
000TMB-E,Precision Castparts Corp.,US,,8244.0,Metal and Mineral Products,['Industrial and Materials'],False,2147.64329,9.37448974592052,44.2736356648732,,3.92929292929293,USD,2015-12-31 00:00:00,,2012-06-11 00:00:00,factset_revere_relationship,historical,1
0016S2-E,"Westell Technologies, Inc.",US,,11081.0,Network Management,['Technology'],False,14.983,-12.0603350463859,0.0,-33.0064199761267,3.41411212372273,USD,2016-12-31 00:00:00,,2015-08-12 00:00:00,factset_revere_relationship,historical,1
003KDD-E,Alvarion Ltd.,IL,,216250.0,Wi-MAX,['Technology'],False,8.518,-46.3489081944118,23.1546420387473,-63.9965171963431,1.04368700751329,USD,2013-03-31 00:00:00,,2013-07-16 00:00:00,factset_revere_relationship,historical,1
0017D4-E,"Sierra Wireless Services America Holdings, Inc.",US,,7457.0,Technology,"['Business and Public Services', 'Technology']",False,17.577,-63.4806849860613,33.6447868916415,-31.3519227546377,1.35807724712873,USD,2016-12-31 00:00:00,,2015-03-25 00:00:00,factset_revere_relationship,historical,1
00D493-E,"CommScope Holding Co., Inc.",US,,2502.0,Local Area Networking (LAN),['Technology'],False,1178.906,4.62004604268703,327.240682770909,3.59490201408435,2.32422728364292,USD,2016-12-31 00:00:00,12.0,2016-03-02 00:00:00,factset_revere_relationship,historical,1
000V6J-E,Quantum Corp.,US,,222669.0,Data Storage,['Technology'],False,133.484,3.75026220370981,,-561.29643894057,0.830764984193116,USD,2016-12-31 00:00:00,,2015-07-28 00:00:00,factset_revere_relationship,historical,1
000QTZ-E,"Napco Security Technologies, Inc.",US,,7060.0,Control Panels/Systems/Keypads,['Technology'],False,0.0,,0.0208401493389618,-0.67274616954028,0.190981410017386,USD,2016-12-31 00:00:00,,2016-11-03 00:00:00,factset_revere_relationship,historical,1
05J4KY-E,Adtran Networks SE,DE,,1556869.0,Hardware,['Technology'],False,137.968630991157,10.644546505452,24.8444215662888,8.52592624684257,1.94878396910246,USD,2016-12-31 00:00:00,,2016-05-05 00:00:00,factset_revere_relationship,historical,0
0685XQ-E,Prysmian SpA,IT,,194520281.0,Utility Infrastructure,"['Technology', 'Industrial and Materials', 'Business and Public Services']",False,2055.06747977112,3.04142632406922,88.8121546961326,10.2853878910269,1.20689655172414,USD,2016-12-31 00:00:00,,2013-07-18 00:00:00,factset_revere_relationship,historical,1
06S131-E,"Belden, Inc.",US,,1707.0,Technology,['Technology'],False,612.435,5.54785405798166,111.795279505147,4.52699813654733,2.59338323873052,USD,2016-12-31 00:00:00,12.0,2016-03-29 00:00:00,factset_revere_relationship,historical,1
064R06-E,Legrand SA,FR,,1521305.0,Industrial Manufacturing,['Industrial and Materials'],False,28113.0159785087,15.4378756752644,46.7600009859259,11.475618377848,1.5225921901962,MXN,2016-12-31 00:00:00,,2012-07-25 00:00:00,factset_revere_relationship,historical,1
0B85YC-E,Ava Risk Group Ltd.,AU,,1806464.0,Technology,"['Business and Public Services', 'Technology']",False,,,,,,,,,,,future_new,1
000YJP-E,"Vicon Industries, Inc.",US,,10839.0,Electronic Security,['Technology'],False,6.604978,-19.7125410561549,23.7368438542938,-87.5427537316221,2.23190693945666,USD,2016-12-31 00:00:00,,,,future_new,1
008MFH-E,"Universal Power Group, Inc.",US,,1820817.0,Industrial and Materials,"['Industrial and Materials', 'Technology']",False,23.546,0.186868257878196,72.1516893428725,1.92584925886223,1.66395103593731,USD,2016-06-30 00:00:00,,,,future_new,1
05KZTT-E,"Greenhill & Co., Inc.",US,,1675052.0,Asia/Pacific,['Finance'],False,101.591,23.2963549920761,27.7986695651875,20.3570064526504,,USD,2016-12-31 00:00:00,,2016-03-16 00:00:00,factset_revere_relationship,future_new,1
000HKB-E,"Digi International, Inc.",US,,3170.0,Machinery Manufacturing,"['Technology', 'Industrial and Materials']",False,45.175,5.2174875484228,0.0,4.32385334839966,10.7982791586998,USD,2016-12-31 00:00:00,,2016-12-20 00:00:00,factset_revere_relationship,historical,0
077KNC-E,Zhejiang Dahua Technology Co. Ltd.,CN,,1909417.0,Commercial Electronics,['Technology'],False,5326.64626354,14.1861068607513,40.6586947304858,24.6944962288054,1.93299866266931,CNY,2016-12-31 00:00:00,,,,future_new,1
05J2WV-E,Axis AB,SE,,194504095.0,Electronic Security,['Technology'],False,227.382575352299,8.21352244025649,0.131785911660927,31.9574926537986,2.24429349972355,USD,2016-12-31 00:00:00,,2016-06-24 00:00:00,factset_revere_relationship,future_new,1
0G7L5S-E,"DZS, Inc.",US,,90935123.0,Communications Equipment,['Technology'],False,57.048,-11.9285513953162,36.7167278637212,-31.2767086556992,1.83860731469729,USD,2016-12-31 00:00:00,,2016-09-22 00:00:00,factset_revere_relationship,future_new,1
05J9Z0-E,"Jeco Co., Ltd.",JP,,22438124.0,Transportation Equipment,['Industrial and Materials'],False,5558.605,6.5899987496863,0.0,2.99367679384855,3.17818695184194,JPY,2016-12-31 00:00:00,,,,random_noise,0
000HW8-E,The Eastern Co.,US,,3404.0,Metal,['Industrial and Materials'],False,34.144942,7.75912578794247,2.16535446915497,9.46249652562421,6.03889560162915,USD,2016-12-31 00:00:00,,,,future_new,1
000THJ-E,"Plantronics, Inc.",US,,8138.0,Enterprise and Technology Consulting,['Technology'],False,230.755,9.62969383111959,140.150805438136,9.31282671631091,6.04875535193982,USD,2016-12-31 00:00:00,,,,future_new,1
00579D-E,Captor Capital Corp.,CA,,194510182.0,Miscellaneous,"['Finance', 'Industrial and Materials']",False,0.0,,,,,USD,2016-12-31 00:00:00,,,,random_noise,0
0BTZL3-E,"Prologis, Inc.",US,,443.0,Finance,['Finance'],False,0.0,,40.838113448056,,11.3988335576492,USD,2016-12-31 00:00:00,,2016-03-03 00:00:00,factset_revere_relationship,future_new,1
005V83-E,Quinsam Capital Corp.,CA,,194509896.0,Canada,['Finance'],False,-0.029545,,0.0,25.852141127737,,CAD,2016-12-31 00:00:00,,,,random_noise,0
