factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
005R7X-E,"ON24, Inc.",US,,1777216.0,Enterprise Management,['Technology'],False,,,,,,,,,2022-03-22 00:00:00,factset_revere_relationship,historical,0
06VDQ2-E,"Marketo, Inc.",US,,28460910.0,Primary Metal Industries,[],False,65.995,-31.4554132888855,1.71154893322113,-80.5798385615335,1.24557084450697,USD,2016-06-30 00:00:00,,2021-03-13 00:00:00,factset_revere_relationship,historical,0
0DY45L-E,BigTinCan Holdings Ltd.,AU,,68066122.0,Technology,['Technology'],False,,,,,,,,,2021-10-15 00:00:00,factset_revere_relationship,historical,0
00D4Q0-E,"Interactive Intelligence Group, Inc.",US,,226530.0,Technology,['Technology'],False,110.407,-4.91544920159048,70.1158345221113,-10.8673392308596,1.88459793827245,USD,2016-09-30 00:00:00,,2015-03-30 00:00:00,factset_revere_relationship,historical,1
008LX6-E,Mulesoft LLC,US,,1897805.0,IT Infrastructure,['Technology'],False,88.714,-28.2796401920779,0.0,-58.5826771653543,1.3540688228019,USD,2017-12-31 00:00:00,,2018-03-08 00:00:00,factset_revere_relationship,historical,1
002WCF-E,Pareteum Corp.,US,,194507605.0,Software,"['Technology', 'Business and Public Services']",False,15.466,-42.3574291995345,,,0.369967032795338,USD,2021-03-31 00:00:00,,2019-05-02 00:00:00,factset_revere_relationship,historical,1
003K82-E,Silicom Ltd.,IL,,249358.0,Network Adapters/Network Interface Cards (NICs),['Technology'],False,45.193,12.4377669108048,4.37268189296969,10.4181250106777,5.66601504868693,USD,2022-12-31 00:00:00,,2014-04-25 00:00:00,factset_revere_relationship,historical,1
0JF2TT-E,"Pluralsight, Inc.",US,,124446913.0,Educational Services,['Consumer'],False,104.989,-33.7854441893913,347.856955035498,-18.2523203732548,1.58689501116902,USD,2020-12-31 00:00:00,,2019-03-04 00:00:00,factset_revere_relationship,historical,1
062ZYB-E,Daou Data Corp.,KR,,22444138.0,Finance,"['Consumer', 'Finance', 'Technology', 'Business and Public Services', 'Unclassifiable']",False,2099447.764542,5.33011425580345,1623.39465500575,7.65644347893362,0.998955423248107,KRW,2022-12-31 00:00:00,,2021-04-10 00:00:00,factset_revere_relationship,historical,1
0GNKWD-E,2CRSI SA,FR,,100826047.0,Business/Personal,"['Technology', 'Finance', 'Unclassifiable']",False,,,,,,,,,2021-07-21 00:00:00,factset_revere_relationship,historical,0
0022S1-E,"Harte-Hanks, Inc.",US,,4834.0,Marketing and Advertising Agencies/Networks,"['Business and Public Services', 'Technology', 'Consumer']",False,14797.912426714,2.12311297994072,76.6050642025681,13.1740893814288,1.64878012825238,USD,2022-12-31 00:00:00,,2021-12-17 00:00:00,factset_revere_relationship,historical,0
063CBM-E,"Brightcove, Inc.",US,,1800624.0,Design/Engineering,['Technology'],False,49.238,-10.9610463463179,24.1189287424155,-7.45238410158058,0.743769058360668,USD,2022-12-31 00:00:00,,2021-03-02 00:00:00,factset_revere_relationship,historical,0
0GQHWZ-E,IWG Plc,CH,,102018091.0,Business and Public Services,"['Business and Public Services', 'Technology']",False,485.362874226072,,,,,USD,2012-09-30 00:00:00,,2022-03-28 00:00:00,factset_revere_relationship,historical,0
001K11-E,Check Point Software Technologies Ltd.,IL,,2154.0,Software,['Technology'],False,638.5,42.2709475332811,0.0,25.7629639208811,1.26783384080035,USD,2022-12-31 00:00:00,,2022-10-12 00:00:00,factset_revere_relationship,historical,0
0DF8QQ-E,Learning Technologies Group Plc,GB,,194528166.0,Primary Metal Industries,[],False,,,,,,,,,,,historical,1
05ZZYQ-E,AdEPT Technology Group Plc,GB,,194519590.0,Equipment Sales,"['Technology', 'Business and Public Services']",False,,,,,,,,,2021-10-13 00:00:00,factset_revere_relationship,historical,0
005YPB-E,"TechTarget, Inc.",US,,1630368.0,Media,"['Consumer', 'Business and Public Services']",False,73.035,9.84322585061957,220.791450932065,5.97182225328684,7.44259604754008,USD,2022-12-31 00:00:00,,2018-03-26 00:00:00,factset_revere_relationship,historical,1
0LCNH0-E,"Docebo, Inc.",CA,,145863837.0,Enterprise Resource Planning (ERP),['Technology'],False,,,,,,,,,,,future_new,1
0726TN-E,ATA Creativity Global,CN,,1890675.0,Consumer Products and Services,"['Consumer', 'Technology']",False,,,,,,,,,2018-11-19 00:00:00,factset_revere_relationship,historical,1
062P1M-E,"Digital China Group Co., Ltd.",CN,,1885526.0,Distributors,"['Technology', 'Unclassifiable', 'Consumer', 'Finance']",False,31341.77217622,1.03185802290202,259.191459522014,10.3159641799862,1.17909162242938,CNY,2022-12-31 00:00:00,,2022-04-18 00:00:00,factset_revere_relationship,future_new,1
05TV28-E,Space Hellas SA,GR,,22447847.0,Infrastructure and Network Services,"['Technology', 'Unclassifiable']",False,15.118,1.69996031221061,106.944980322556,3.97156989866974,0.987287173666288,EUR,2015-12-31 00:00:00,,2022-11-17 00:00:00,factset_revere_relationship,future_new,1
05HZMJ-E,Cegedim SA,FR,,222309.0,Technology,"['Technology', 'Business and Public Services', 'Unclassifiable']",False,122.501,-8.25462649284496,131.057426119913,-7.19789871868984,1.13346724792526,EUR,2016-12-31 00:00:00,,2021-05-11 00:00:00,factset_revere_relationship,historical,0
05V9QS-E,Next 15 Group Plc,GB,,194511443.0,Marketing and Advertising Agencies/Networks,['Business and Public Services'],False,7986.295,5.04829836613849,99.368467887106,9.47983116184522,1.49024462756057,JPY,2022-12-31 00:00:00,,2021-06-30 00:00:00,factset_revere_relationship,historical,1
000Q07-E,Microsoft Corp.,US,,123341907.0,Consumer,"['Consumer', 'Technology', 'Unclassifiable']",False,52747.0,31.1392117087228,42.5831076358553,27.7552481652254,1.93131256271568,USD,2022-12-31 00:00:00,,2022-08-02 00:00:00,factset_revere_relationship,historical,0
0B6ZRK-E,"LVMC Holdings Co., Ltd.",VN,,194526929.0,Commercial and Public Service Vehicles,"['Consumer', 'Industrial and Materials']",False,64919.5632305508,-45.9262245707448,48.7944444603434,-9.12798376029799,0.908745049588793,KRW,2022-12-31 00:00:00,,,,random_noise,0
003PYV-E,Fort Chicago Energy Partners LP,CA,,1587961.0,Transportation Services,[],False,,,,,,,,,,,random_noise,0
0DK9Z4-E,Round Hill Music Royalty Partners,US,,9708739.0,Communications,[],False,,,,,,,,,,,random_noise,0
05JZFS-E,SG Investment,JP,,8246197.0,Communications,[],False,,,,,,,,,,,random_noise,0
0C6D79-E,Teamway International Group Holdings Ltd.,HK,,194529573.0,Industrial and Materials,"['Industrial and Materials', 'Finance', 'Business and Public Services']",False,,,,,,,,,,,random_noise,0
