factset_entity_id,entity_proper_name,iso_country,primary_sic_name,company_id,industry,top_segments,is_single_source,FF_SALES,FF_NET_MGN,FF_DEBT_EQ,FF_ROIC,FF_CURR_RATIO,CURRENCY,financial_date,revenue_percent,relationship_start,relationship_source,source_label,ground_truth_label
05L5X1-E,Parsons Corp.,US,,1505332.0,Road,['Technology'],False,,,,,,,,,,,future_new,1
060T29-E,"Koppers Holdings, Inc.",US,,1774302.0,Rail Equipment,"['Industrial and Materials', 'Business and Public Services']",False,393.2,5.23906408952187,689.680923285811,6.15910245163673,1.75388251181634,USD,2019-12-31 00:00:00,,2019-03-26 00:00:00,factset_revere_relationship,historical,1
003Y5N-E,Xplore Technologies Corp.,US,,32211588.0,Oil And Gas Extraction,[],False,20.3400000001021,-3.13667649950836,46.7679603633361,1.00743825242951,1.52915578764143,USD,2018-03-31 00:00:00,,2016-10-06 00:00:00,factset_revere_relationship,historical,1
05HZJ9-E,Konecranes Oyj,FI,,22434531.0,Coal Mining,[],False,1033.29698302856,4.82160077145614,83.5717171717172,4.11647943884052,1.36418084873274,USD,2019-12-31 00:00:00,,2019-03-13 00:00:00,factset_revere_relationship,historical,0
0C1BCZ-E,Cambium Networks Corp.,US,,34447588.0,Microwave Radios,"['Technology', 'Unclassifiable']",False,,,,,,,,,2019-06-26 00:00:00,factset_revere_relationship,future_new,1
0010NQ-E,AspenTech Corp.,US,,943.0,Manufacturing,['Technology'],False,124.732,30.6857903344771,97.0709728745621,43.3510255534382,3.00079437051409,USD,2019-12-31 00:00:00,,2019-10-17 00:00:00,factset_revere_relationship,historical,0
00CJBZ-E,"Thermon Group Holdings, Inc.",US,,194527716.0,Industrial Cooling and Heating Systems,['Industrial and Materials'],False,100.468,6.49161922204085,52.3149001203109,3.94980955331596,3.74263940090261,USD,2019-12-31 00:00:00,,2017-10-23 00:00:00,factset_revere_relationship,historical,1
05J1H4-E,Arcadis NV,NL,,839.0,Waste Management Services,['Business and Public Services'],False,11398.6475802491,4.51151213441193,60.1602542543889,10.65822390695,1.40999762400931,MXN,2013-12-31 00:00:00,,2018-05-22 00:00:00,factset_revere_relationship,historical,0
000N2G-E,"Waterman Logistics, Inc.",US,,5436.0,Dry Bulk,['Business and Public Services'],False,53.801,-15.7134625750451,145.322922789889,-67.3718888202051,0.332125583605916,USD,2016-03-31 00:00:00,,2013-05-30 00:00:00,factset_revere_relationship,historical,1
006S45-E,"FreightCar America, Inc.",US,,1725233.0,Industrial Manufacturing,"['Industrial and Materials', 'Finance']",False,44.938,-21.2181227468957,67.3378324190122,-40.1206024787545,2.21887517701801,USD,2019-12-31 00:00:00,,2018-04-11 00:00:00,factset_revere_relationship,historical,1
0647CC-E,"ORBCOMM, Inc.",US,,1815681.0,United States,"['Technology', 'Business and Public Services']",False,69.682,-3.58916219396688,112.963888065704,-3.66819948012436,3.00213771768223,USD,2019-12-31 00:00:00,,2018-04-04 00:00:00,factset_revere_relationship,historical,1
002M71-E,"Plug Power, Inc.",US,,231070.0,Alternative Fuels,"['Industrial and Materials', 'Unclassifiable', 'Business and Public Services']",False,98.202,-11.9518950734201,395.460468677528,-21.0291785542486,2.07797547598995,USD,2019-12-31 00:00:00,,2018-04-26 00:00:00,factset_revere_relationship,historical,1
0013CH-E,Westinghouse Air Brake Technologies Corp.,US,,11107.0,Commercial Transportation Equipment,['Industrial and Materials'],False,2368.4,5.70849518662388,45.0278712398936,3.10823870817293,1.28670963781461,USD,2019-12-31 00:00:00,,2018-03-21 00:00:00,factset_revere_relationship,historical,0
05J00N-E,Mersen SA,FR,,220604.0,Commercial/Industrial Electric Products,['Industrial and Materials'],False,293.291120909149,,,,,USD,2011-09-30 00:00:00,,,,historical,0
003S48-E,"Stella-Jones, Inc.",CA,,271925.0,Construction Wood Products,['Industrial and Materials'],False,333.223525682227,6.30014345375721,56.1244956539694,8.67939779081102,6.59362096986735,USD,2019-12-31 00:00:00,,2019-04-30 00:00:00,factset_revere_relationship,future_new,1
0GY7QV-E,GMéxico Transportes SAB de CV,MX,,106673689.0,Transportation and Logistics,"['Business and Public Services', 'Consumer']",False,627.505112490776,14.2178103547003,68.5284525326137,7.30964907564959,1.65030891962955,USD,2019-12-31 00:00:00,,,,future_new,1
079NK3-E,IDream Corp.,KR,,16002513.0,Hardware,['Technology'],False,,,,,,,,,,,random_noise,0
0J9K0X-E,"Infrastructure & Energy Alternatives, Inc.",US,,123439723.0,Alternative Energy Infrastructure,"['Business and Public Services', 'Finance']",False,519.999,2.12558101073271,,2.50002238238059,1.12500077116541,USD,2019-12-31 00:00:00,,2019-04-22 00:00:00,factset_revere_relationship,future_new,1
05NL1P-E,Divi's Laboratories Ltd.,IN,,1889590.0,Apparel & Other Finished Prods Made From Fabrics & Similiar Materials,[],False,13962.6,25.7179894861988,,,,INR,2019-12-31 00:00:00,,,,random_noise,0
05JT8F-E,International Briquettes Holding,VE,,249355.0,Coal Mining,[],False,786.251709744319,5.24844102816094,27.8428419091314,3.63508962098103,6.77941483803552,USD,2019-12-31 00:00:00,,,,random_noise,0
05JLV9-E,CMT Medical Technologies Ltd.,IL,,1922621.0,Apparel & Other Finished Prods Made From Fabrics & Similiar Materials,[],False,,,,,,,,,,,random_noise,0
0801VG-E,General Motors Co.,US,,20517312.0,Cars,"['Industrial and Materials', 'Finance', 'Unclassifiable', 'Consumer']",False,30826.0,-0.629338869785246,250.222530627871,6.1020820681091,0.883245980802073,USD,2019-12-31 00:00:00,,2019-02-08 00:00:00,factset_revere_relationship,future_new,1
